Date,Hour,Team ID,Units,Direct Hours,Indirect Hours,Idle Hours,Standard Hours,New Hire Share,Travel Distance
2026-01-26,3,PAK-N-1,2556,21.013,2.678,0.309,17.042,0.18,0
2026-01-26,4,PAK-N-1,2556,20.642,3.244,0.114,17.042,0.18,0
2026-01-26,5,PAK-N-1,2556,17.968,3.184,2.848,17.042,0.18,0
2026-01-26,8,SHP-D,3336,8.527,1.312,1.161,7.943,0.1,0
2026-01-26,9,SHP-D,3707,8.897,1.218,0.884,8.825,0.1,0
2026-01-26,10,SHP-D,3707,9.222,1.374,0.405,8.825,0.1,0
2026-01-26,11,SHP-D,3707,8.863,1.4,0.737,8.825,0.1,0
2026-01-26,12,SHP-D,1853,4.705,0.599,0.196,4.413,0.1,0
2026-01-26,13,SHP-D,3707,9.18,1.258,0.561,8.825,0.1,0
2026-01-26,14,SHP-D,3707,9.077,1.017,0.906,8.825,0.1,0
2026-01-26,15,SHP-D,3707,8.99,1.043,0.967,8.825,0.1,0
2026-01-26,16,SHP-D,3707,9.426,1.174,0.4,8.825,0.1,0
2026-01-26,17,SHP-D,3707,9.185,1.417,0.398,8.825,0.1,0
2026-01-26,20,SHP-N,2416,6.784,1.037,1.18,5.752,0.1,0
2026-01-26,21,SHP-N,2684,6.724,1.019,1.257,6.391,0.1,0
2026-01-26,22,SHP-N,2684,6.765,0.951,1.284,6.391,0.1,0
2026-01-26,23,SHP-N,2684,6.562,0.826,1.612,6.391,0.1,0
2026-01-26,0,SHP-N,1342,3.408,0.526,0.566,3.195,0.1,0
2026-01-26,1,SHP-N,2684,6.831,0.893,1.276,6.391,0.1,0
2026-01-26,2,SHP-N,2684,7.746,0.961,0.294,6.391,0.1,0
2026-01-26,3,SHP-N,2684,7.537,1.121,0.342,6.391,0.1,0
2026-01-26,4,SHP-N,2684,7.952,0.923,0.125,6.391,0.1,0
2026-01-26,5,SHP-N,2684,6.677,0.865,1.458,6.391,0.1,0
2026-01-26,8,RCV-D,3320,19.396,2.782,4.822,17.472,0.12,0
2026-01-26,9,RCV-D,3689,20.701,2.478,3.82,19.413,0.12,0
2026-01-26,10,RCV-D,3689,19.601,2.64,4.759,19.413,0.12,0
2026-01-26,11,RCV-D,3689,19.827,2.472,4.701,19.413,0.12,0
2026-01-26,12,RCV-D,1844,10.003,1.215,2.282,9.707,0.12,0
2026-01-26,13,RCV-D,3689,19.816,3.438,3.746,19.413,0.12,0
2026-01-26,14,RCV-D,3689,19.552,3.506,3.942,19.413,0.12,0
2026-01-26,15,RCV-D,3689,20.101,3.042,3.856,19.413,0.12,0
2026-01-26,16,RCV-D,3689,20.627,2.911,3.462,19.413,0.12,0
2026-01-26,17,RCV-D,3689,20.363,2.649,3.988,19.413,0.12,0
2026-01-26,20,RCV-N,1423,8.555,1.391,3.053,7.488,0.2,0
2026-01-26,21,RCV-N,1581,8.901,1.654,2.445,8.32,0.2,0
2026-01-26,22,RCV-N,1581,9.392,1.484,2.124,8.32,0.2,0
2026-01-26,23,RCV-N,1581,9.431,1.582,1.987,8.32,0.2,0
2026-01-26,0,RCV-N,790,4.699,0.639,1.162,4.16,0.2,0
2026-01-26,1,RCV-N,1581,9.427,1.798,1.775,8.32,0.2,0
2026-01-26,2,RCV-N,1581,10.44,1.208,1.353,8.32,0.2,0
2026-01-26,3,RCV-N,1581,10.248,1.545,1.207,8.32,0.2,0
2026-01-26,4,RCV-N,1581,10.014,1.405,1.581,8.32,0.2,0
2026-01-26,5,RCV-N,1581,9.054,1.561,2.385,8.32,0.2,0
2026-01-26,8,PUT-AB-D,2940,22.94,4.288,5.773,22.618,0.1,28037
2026-01-26,9,PUT-AB-D,3267,24.095,3.204,5.701,25.131,0.1,31514
2026-01-26,10,PUT-AB-D,3267,23.597,3.404,5.998,25.131,0.1,30318
2026-01-26,11,PUT-AB-D,3267,24.133,3.64,5.227,25.131,0.1,30143
2026-01-26,12,PUT-AB-D,1634,11.937,1.721,2.841,12.565,0.1,15583
2026-01-26,13,PUT-AB-D,3267,25.349,3.731,3.92,25.131,0.1,30337
2026-01-26,14,PUT-AB-D,3267,24.684,4.145,4.17,25.131,0.1,30836
2026-01-26,15,PUT-AB-D,3267,24.947,4.446,3.607,25.131,0.1,30886
2026-01-26,16,PUT-AB-D,3267,23.776,4.333,4.891,25.131,0.1,31630
2026-01-26,17,PUT-AB-D,3267,23.882,4.572,4.546,25.131,0.1,30425
2026-01-26,20,PUT-C-N,1802,20.405,3.474,5.121,13.862,0.2,45618
2026-01-26,21,PUT-C-N,2002,20.572,2.708,5.72,15.403,0.2,53174
2026-01-26,22,PUT-C-N,2002,20.621,3.524,4.855,15.403,0.2,53342
2026-01-26,23,PUT-C-N,2002,21.366,3.812,3.822,15.403,0.2,51946
2026-01-26,0,PUT-C-N,1001,10.582,1.699,2.219,7.701,0.2,25295
2026-01-26,1,PUT-C-N,2002,21.307,3.219,4.474,15.403,0.2,52532
2026-01-26,2,PUT-C-N,2002,22.811,3.075,3.114,15.403,0.2,51558
2026-01-26,3,PUT-C-N,2002,23.63,3.278,2.092,15.403,0.2,52049
2026-01-26,4,PUT-C-N,2002,23.161,3.99,1.848,15.403,0.2,52529
2026-01-26,5,PUT-C-N,2002,19.923,3.773,5.305,15.403,0.2,50883
2026-01-26,8,CNT-B-D,306,0.964,0.253,0.783,0.851,0.05,4182
2026-01-26,9,CNT-B-D,341,0.932,0.23,0.838,0.946,0.05,4679
2026-01-26,10,CNT-B-D,341,0.967,0.231,0.802,0.946,0.05,4797
2026-01-26,11,CNT-B-D,341,0.972,0.193,0.835,0.946,0.05,4764
2026-01-26,12,CNT-B-D,170,0.464,0.103,0.433,0.473,0.05,2418
2026-01-26,13,CNT-B-D,341,0.974,0.213,0.813,0.946,0.05,4700
2026-01-26,14,CNT-B-D,341,0.941,0.231,0.828,0.946,0.05,4789
2026-01-26,15,CNT-B-D,341,0.928,0.256,0.815,0.946,0.05,4720
2026-01-26,16,CNT-B-D,341,0.942,0.198,0.86,0.946,0.05,4817
2026-01-26,17,CNT-B-D,341,0.945,0.268,0.787,0.946,0.05,4805
2026-01-27,8,PCK-A-D,1333,11.3,1.741,3.959,11.105,0.1,12791
2026-01-27,9,PCK-A-D,1481,12.287,1.82,2.893,12.339,0.1,14112
2026-01-27,10,PCK-A-D,1481,12.444,1.548,3.008,12.339,0.1,14100
2026-01-27,11,PCK-A-D,1481,11.797,1.594,3.609,12.339,0.1,13988
2026-01-27,12,PCK-A-D,740,5.793,1.154,1.553,6.169,0.1,6988
2026-01-27,13,PCK-A-D,1481,11.555,1.741,3.704,12.339,0.1,14171
2026-01-27,14,PCK-A-D,1481,11.906,2.159,2.935,12.339,0.1,14286
2026-01-27,15,PCK-A-D,1481,11.682,1.901,3.417,12.339,0.1,14185
2026-01-27,16,PCK-A-D,1481,11.564,2.157,3.279,12.339,0.1,14166
2026-01-27,17,PCK-A-D,1481,11.815,2.297,2.887,12.339,0.1,14151
2026-01-27,20,PCK-A-N,1025,9.562,1.948,2.489,8.542,0.15,9661
2026-01-27,21,PCK-A-N,1139,9.493,1.885,2.622,9.491,0.15,10915
2026-01-27,22,PCK-A-N,1139,9.651,1.6,2.749,9.491,0.15,11007
2026-01-27,23,PCK-A-N,1139,9.609,1.864,2.527,9.491,0.15,10770
2026-01-27,0,PCK-A-N,569,4.876,0.697,1.427,4.746,0.15,5488
2026-01-27,1,PCK-A-N,1139,9.342,1.711,2.947,9.491,0.15,10870
2026-01-27,2,PCK-A-N,1139,10.617,1.448,1.935,9.491,0.15,11139
2026-01-27,3,PCK-A-N,1139,10.954,1.643,1.403,9.491,0.15,11078
2026-01-27,4,PCK-A-N,1139,11.174,1.745,1.081,9.491,0.15,10750
2026-01-27,5,PCK-A-N,1139,9.884,1.884,2.232,9.491,0.15,10613
2026-01-27,8,PCK-B-D,871,7.892,1.612,2.496,7.261,0.12,12101
2026-01-27,9,PCK-B-D,968,8.649,1.435,1.916,8.067,0.12,13423
2026-01-27,10,PCK-B-D,968,8.282,1.38,2.338,8.067,0.12,13456
2026-01-27,11,PCK-B-D,968,8.541,1.392,2.066,8.067,0.12,13681
2026-01-27,12,PCK-B-D,484,4.116,0.838,1.046,4.034,0.12,6987
2026-01-27,13,PCK-B-D,968,8.41,1.2,2.39,8.067,0.12,14025
2026-01-27,14,PCK-B-D,968,8.298,1.476,2.227,8.067,0.12,13786
2026-01-27,15,PCK-B-D,968,8.534,1.658,1.809,8.067,0.12,13249
2026-01-27,16,PCK-B-D,968,8.376,1.283,2.341,8.067,0.12,13380
2026-01-27,17,PCK-B-D,968,8.571,1.67,1.759,8.067,0.12,13219
2026-01-27,20,PCK-B-N,666,6.781,1.36,1.858,5.552,0.2,9413
2026-01-27,21,PCK-B-N,740,6.783,1.027,2.19,6.169,0.2,10414
2026-01-27,22,PCK-B-N,740,6.968,0.915,2.117,6.169,0.2,10416
2026-01-27,23,PCK-B-N,740,6.544,0.965,2.49,6.169,0.2,10115
2026-01-27,0,PCK-B-N,370,3.273,0.521,1.207,3.085,0.2,5267
2026-01-27,1,PCK-B-N,740,6.56,1.048,2.392,6.169,0.2,10489
2026-01-27,2,PCK-B-N,740,7.473,1.398,1.128,6.169,0.2,10329
2026-01-27,3,PCK-B-N,740,7.553,0.956,1.492,6.169,0.2,10438
2026-01-27,4,PCK-B-N,740,7.911,1.088,1.001,6.169,0.2,10586
2026-01-27,5,PCK-B-N,740,6.937,1.306,1.757,6.169,0.2,10254
2026-01-27,8,PCK-C-D,718,8.009,1.6,2.392,5.979,0.1,18993
2026-01-27,9,PCK-C-D,797,8.091,1.337,2.572,6.644,0.1,20363
2026-01-27,10,PCK-C-D,797,8.487,1.093,2.42,6.644,0.1,21047
2026-01-27,11,PCK-C-D,797,8.534,1.373,2.092,6.644,0.1,20383
2026-01-27,12,PCK-C-D,399,4.282,0.755,0.963,3.322,0.1,10641
2026-01-27,13,PCK-C-D,797,8.426,1.33,2.244,6.644,0.1,20546
2026-01-27,14,PCK-C-D,797,8.644,1.389,1.967,6.644,0.1,21356
2026-01-27,15,PCK-C-D,797,8.679,1.639,1.682,6.644,0.1,20227
2026-01-27,16,PCK-C-D,797,8.064,1.398,2.539,6.644,0.1,21280
2026-01-27,17,PCK-C-D,797,8.686,1.628,1.686,6.644,0.1,20368
2026-01-27,20,PCK-C-N,513,6.049,1.213,1.738,4.271,0.15,13479
2026-01-27,21,PCK-C-N,569,6.102,1.112,1.785,4.746,0.15,15002
2026-01-27,22,PCK-C-N,569,6.302,0.822,1.876,4.746,0.15,14728
2026-01-27,23,PCK-C-N,569,6.392,0.885,1.724,4.746,0.15,15139
2026-01-27,0,PCK-C-N,285,3.118,0.46,0.923,2.373,0.15,7659
2026-01-27,1,PCK-C-N,569,6.244,0.92,1.836,4.746,0.15,14801
2026-01-27,2,PCK-C-N,569,7.09,1.037,0.873,4.746,0.15,15332
2026-01-27,3,PCK-C-N,569,7.083,0.959,0.959,4.746,0.15,14456
2026-01-27,4,PCK-C-N,569,7.165,0.904,0.931,4.746,0.15,14540
2026-01-27,5,PCK-C-N,569,6.495,1.006,1.499,4.746,0.15,14723
2026-01-27,8,PAK-D-1,1845,13.251,2.454,3.295,12.301,0.1,0
2026-01-27,9,PAK-D-1,2050,14.355,2.459,2.186,13.667,0.1,0
2026-01-27,10,PAK-D-1,2050,14.112,2.627,2.261,13.667,0.1,0
2026-01-27,11,PAK-D-1,2050,13.625,1.732,3.643,13.667,0.1,0
2026-01-27,12,PAK-D-1,1025,7.065,0.862,1.573,6.834,0.1,0
2026-01-27,13,PAK-D-1,2050,14.515,1.73,2.755,13.667,0.1,0
2026-01-27,14,PAK-D-1,2050,13.817,2.59,2.593,13.667,0.1,0
2026-01-27,15,PAK-D-1,2050,14.212,1.802,2.986,13.667,0.1,0
2026-01-27,16,PAK-D-1,2050,14.059,2.283,2.658,13.667,0.1,0
2026-01-27,17,PAK-D-1,2050,13.653,2.294,3.053,13.667,0.1,0
2026-01-27,8,PAK-D-2,1230,9.358,1.263,3.379,8.2,0.25,0
2026-01-27,9,PAK-D-2,1367,10.079,1.358,2.564,9.112,0.25,0
2026-01-27,10,PAK-D-2,1367,9.588,1.524,2.889,9.112,0.25,0
2026-01-27,11,PAK-D-2,1367,10.191,1.955,1.854,9.112,0.25,0
2026-01-27,12,PAK-D-2,683,5.021,0.717,1.262,4.556,0.25,0
2026-01-27,13,PAK-D-2,1367,10.207,1.394,2.399,9.112,0.25,0
2026-01-27,14,PAK-D-2,1367,10.165,1.424,2.411,9.112,0.25,0
2026-01-27,15,PAK-D-2,1367,9.481,1.595,2.924,9.112,0.25,0
2026-01-27,16,PAK-D-2,1367,9.804,1.588,2.608,9.112,0.25,0
2026-01-27,17,PAK-D-2,1367,10.238,1.66,2.102,9.112,0.25,0
2026-01-27,20,PAK-N-1,2050,15.893,2.491,5.616,13.667,0.18,0
2026-01-27,21,PAK-N-1,2278,16.043,2.654,5.303,15.186,0.18,0
2026-01-27,22,PAK-N-1,2278,16.237,2.691,5.073,15.186,0.18,0
2026-01-27,23,PAK-N-1,2278,16.109,2.701,5.189,15.186,0.18,0
2026-01-27,0,PAK-N-1,1139,8.426,1.499,2.075,7.593,0.18,0
2026-01-27,1,PAK-N-1,2278,16.351,3.241,4.408,15.186,0.18,0
2026-01-27,2,PAK-N-1,2278,18.969,2.219,2.812,15.186,0.18,0
2026-01-27,3,PAK-N-1,2278,19.158,2.414,2.428,15.186,0.18,0
2026-01-27,4,PAK-N-1,2278,18.727,3.347,1.926,15.186,0.18,0
2026-01-27,5,PAK-N-1,2278,15.993,2.479,5.528,15.186,0.18,0
2026-01-27,8,SHP-D,2973,7.826,1.15,2.023,7.078,0.1,0
2026-01-27,9,SHP-D,3303,8.329,0.999,1.672,7.864,0.1,0
2026-01-27,10,SHP-D,3303,8.35,1.072,1.577,7.864,0.1,0
2026-01-27,11,SHP-D,3303,8.096,1.505,1.398,7.864,0.1,0
2026-01-27,12,SHP-D,1651,4.004,0.703,0.794,3.932,0.1,0
2026-01-27,13,SHP-D,3303,8.083,1.086,1.831,7.864,0.1,0
2026-01-27,14,SHP-D,3303,8.168,1.336,1.497,7.864,0.1,0
2026-01-27,15,SHP-D,3303,8.16,1.079,1.761,7.864,0.1,0
2026-01-27,16,SHP-D,3303,7.796,1.201,2.004,7.864,0.1,0
2026-01-27,17,SHP-D,3303,8.14,1.508,1.352,7.864,0.1,0
2026-01-27,20,SHP-N,2153,5.68,1.182,2.139,5.125,0.1,0
2026-01-27,21,SHP-N,2392,6.195,1.024,1.781,5.695,0.1,0
2026-01-27,22,SHP-N,2392,5.869,0.984,2.147,5.695,0.1,0
2026-01-27,23,SHP-N,2392,6.036,0.819,2.145,5.695,0.1,0
2026-01-27,0,SHP-N,1196,2.995,0.577,0.929,2.847,0.1,0
2026-01-27,1,SHP-N,2392,6.193,1.037,1.771,5.695,0.1,0
2026-01-27,2,SHP-N,2392,6.85,0.945,1.206,5.695,0.1,0
2026-01-27,3,SHP-N,2392,7.059,0.984,0.958,5.695,0.1,0
2026-01-27,4,SHP-N,2392,6.835,1.024,1.141,5.695,0.1,0
2026-01-27,5,SHP-N,2392,6.278,1.072,1.65,5.695,0.1,0
2026-01-27,8,RCV-D,3529,20.282,2.93,3.788,18.572,0.12,0
2026-01-27,9,RCV-D,3921,22.064,2.436,2.501,20.636,0.12,0
2026-01-27,10,RCV-D,3921,21.662,3.08,2.258,20.636,0.12,0
2026-01-27,11,RCV-D,3921,21.946,2.633,2.42,20.636,0.12,0
2026-01-27,12,RCV-D,1960,11.115,1.865,0.52,10.318,0.12,0
2026-01-27,13,RCV-D,3921,20.769,3.041,3.19,20.636,0.12,0
2026-01-27,14,RCV-D,3921,21.418,3.527,2.055,20.636,0.12,0
2026-01-27,15,RCV-D,3921,21.473,3.246,2.281,20.636,0.12,0
2026-01-27,16,RCV-D,3921,20.782,3.413,2.805,20.636,0.12,0
2026-01-27,17,RCV-D,3921,22.055,3.052,1.893,20.636,0.12,0
2026-01-27,20,RCV-N,1512,9.09,1.322,2.588,7.96,0.2,0
2026-01-27,21,RCV-N,1680,9.72,1.584,1.696,8.844,0.2,0
2026-01-27,22,RCV-N,1680,9.576,1.376,2.047,8.844,0.2,0
2026-01-27,23,RCV-N,1680,9.456,1.303,2.241,8.844,0.2,0
2026-01-27,0,RCV-N,840,4.693,0.756,1.051,4.422,0.2,0
2026-01-27,1,RCV-N,1680,9.911,1.306,1.783,8.844,0.2,0
2026-01-27,2,RCV-N,1680,10.8,1.326,0.874,8.844,0.2,0
2026-01-27,3,RCV-N,1680,11.114,1.682,0.205,8.844,0.2,0
2026-01-27,4,RCV-N,1678,11.395,1.605,0.0,8.83,0.2,0
2026-01-27,5,RCV-N,1680,9.376,1.534,2.09,8.844,0.2,0
2026-01-27,8,PUT-AB-D,3125,24.473,3.442,5.084,24.042,0.1,28952
2026-01-27,9,PUT-AB-D,3473,25.564,3.176,4.26,26.713,0.1,32496
2026-01-27,10,PUT-AB-D,3473,25.645,3.125,4.23,26.713,0.1,33637
2026-01-27,11,PUT-AB-D,3473,26.741,4.119,2.14,26.713,0.1,33238
2026-01-27,12,PUT-AB-D,1736,12.867,1.688,1.946,13.357,0.1,16106
2026-01-27,13,PUT-AB-D,3473,26.219,3.583,3.198,26.713,0.1,32763
2026-01-27,14,PUT-AB-D,3473,26.821,3.146,3.033,26.713,0.1,32670
2026-01-27,15,PUT-AB-D,3473,26.811,3.775,2.414,26.713,0.1,32931
2026-01-27,16,PUT-AB-D,3473,25.165,3.311,4.524,26.713,0.1,33038
2026-01-27,17,PUT-AB-D,3473,26.714,3.768,2.518,26.713,0.1,32667
2026-01-27,20,PUT-C-N,1916,21.682,3.43,3.888,14.735,0.2,48638
2026-01-27,21,PUT-C-N,2128,22.218,3.338,3.444,16.373,0.2,53797
2026-01-27,22,PUT-C-N,2128,21.257,3.688,4.055,16.373,0.2,54155
2026-01-27,23,PUT-C-N,2128,21.1,3.077,4.823,16.373,0.2,55444
2026-01-27,0,PUT-C-N,1064,10.748,1.768,1.984,8.186,0.2,27557
2026-01-27,1,PUT-C-N,2128,22.759,3.652,2.588,16.373,0.2,55482
2026-01-27,2,PUT-C-N,2128,25.358,3.514,0.128,16.373,0.2,53906
2026-01-27,3,PUT-C-N,2128,24.458,3.833,0.709,16.373,0.2,53838
2026-01-27,4,PUT-C-N,2128,25.478,2.964,0.558,16.373,0.2,53787
2026-01-27,5,PUT-C-N,2128,21.243,3.566,4.191,16.373,0.2,53839
2026-01-27,8,CNT-B-D,302,0.911,0.277,0.812,0.84,0.05,4123
2026-01-27,9,CNT-B-D,336,0.954,0.191,0.855,0.933,0.05,4676
2026-01-27,10,CNT-B-D,336,0.937,0.246,0.817,0.933,0.05,4622
2026-01-27,11,CNT-B-D,336,0.948,0.233,0.819,0.933,0.05,4831
2026-01-27,12,CNT-B-D,168,0.482,0.096,0.422,0.467,0.05,2372
2026-01-27,13,CNT-B-D,336,0.956,0.24,0.804,0.933,0.05,4638
2026-01-27,14,CNT-B-D,336,0.952,0.246,0.802,0.933,0.05,4615
2026-01-27,15,CNT-B-D,336,0.913,0.192,0.895,0.933,0.05,4586
2026-01-27,16,CNT-B-D,336,0.924,0.187,0.889,0.933,0.05,4770
2026-01-27,17,CNT-B-D,336,0.942,0.255,0.803,0.933,0.05,4597
2026-01-28,8,PCK-A-D,1328,11.447,1.793,3.76,11.069,0.1,12545
2026-01-28,9,PCK-A-D,1476,11.527,1.674,3.798,12.299,0.1,13794
2026-01-28,10,PCK-A-D,1476,11.601,1.618,3.781,12.299,0.1,14205
2026-01-28,11,PCK-A-D,1476,12.218,1.744,3.038,12.299,0.1,13537
2026-01-28,12,PCK-A-D,738,5.76,0.781,1.959,6.15,0.1,7176
2026-01-28,13,PCK-A-D,1476,11.985,2.195,2.82,12.299,0.1,13844
2026-01-28,14,PCK-A-D,1476,11.605,1.924,3.472,12.299,0.1,13848
2026-01-28,15,PCK-A-D,1476,12.449,2.268,2.284,12.299,0.1,13675
2026-01-28,16,PCK-A-D,1476,12.351,2.29,2.359,12.299,0.1,14023
2026-01-28,17,PCK-A-D,1476,11.941,2.22,2.84,12.299,0.1,13584
2026-01-28,20,PCK-A-N,1022,9.07,1.516,3.413,8.515,0.15,9755
2026-01-28,21,PCK-A-N,1135,9.455,1.74,2.805,9.461,0.15,10923
2026-01-28,22,PCK-A-N,1135,10.035,1.669,2.295,9.461,0.15,10935
2026-01-28,23,PCK-A-N,1135,9.948,1.811,2.241,9.461,0.15,10925
2026-01-28,0,PCK-A-N,568,4.898,0.924,1.177,4.73,0.15,5386
2026-01-28,1,PCK-A-N,1135,9.647,1.456,2.897,9.461,0.15,10927
2026-01-28,2,PCK-A-N,1135,11.129,1.544,1.326,9.461,0.15,10660
2026-01-28,3,PCK-A-N,1135,10.66,1.933,1.407,9.461,0.15,10824
2026-01-28,4,PCK-A-N,1135,10.921,1.865,1.214,9.461,0.15,10709
2026-01-28,5,PCK-A-N,1135,9.305,1.502,3.194,9.461,0.15,10410
2026-01-28,8,PCK-B-D,869,7.912,1.229,2.859,7.238,0.12,12442
2026-01-28,9,PCK-B-D,965,8.178,1.182,2.64,8.042,0.12,13474
2026-01-28,10,PCK-B-D,965,8.589,1.406,2.005,8.042,0.12,13074
2026-01-28,11,PCK-B-D,965,8.496,1.262,2.242,8.042,0.12,13285
2026-01-28,12,PCK-B-D,483,4.252,0.613,1.135,4.021,0.12,6553
2026-01-28,13,PCK-B-D,965,8.5,1.309,2.191,8.042,0.12,13177
2026-01-28,14,PCK-B-D,965,8.511,1.625,1.865,8.042,0.12,13818
2026-01-28,15,PCK-B-D,965,8.037,1.239,2.724,8.042,0.12,13098
2026-01-28,16,PCK-B-D,965,8.43,1.173,2.397,8.042,0.12,13806
2026-01-28,17,PCK-B-D,965,8.472,1.173,2.355,8.042,0.12,13782
2026-01-28,20,PCK-B-N,664,6.668,1.229,2.103,5.535,0.2,9456
2026-01-28,21,PCK-B-N,738,6.754,1.181,2.065,6.15,0.2,10154
2026-01-28,22,PCK-B-N,738,6.747,1.387,1.866,6.15,0.2,10082
2026-01-28,23,PCK-B-N,738,6.726,1.32,1.954,6.15,0.2,10316
2026-01-28,0,PCK-B-N,369,3.386,0.599,1.015,3.075,0.2,5032
2026-01-28,1,PCK-B-N,738,6.998,0.936,2.066,6.15,0.2,10360
2026-01-28,2,PCK-B-N,738,7.666,1.273,1.061,6.15,0.2,10149
2026-01-28,3,PCK-B-N,738,7.387,1.175,1.438,6.15,0.2,10323
2026-01-28,4,PCK-B-N,738,7.981,1.167,0.852,6.15,0.2,10209
2026-01-28,5,PCK-B-N,738,6.877,1.15,1.973,6.15,0.2,10193
2026-01-28,8,PCK-C-D,715,8.23,1.365,2.405,5.96,0.1,18834
2026-01-28,9,PCK-C-D,795,8.026,1.38,2.594,6.623,0.1,20112
2026-01-28,10,PCK-C-D,795,8.42,1.308,2.272,6.623,0.1,21071
2026-01-28,11,PCK-C-D,795,8.389,1.213,2.399,6.623,0.1,21158
2026-01-28,12,PCK-C-D,397,4.255,0.666,1.079,3.311,0.1,10322
2026-01-28,13,PCK-C-D,795,8.272,1.305,2.422,6.623,0.1,21027
2026-01-28,14,PCK-C-D,795,8.593,1.63,1.777,6.623,0.1,20057
2026-01-28,15,PCK-C-D,795,8.608,1.162,2.23,6.623,0.1,21121
2026-01-28,16,PCK-C-D,795,8.532,1.327,2.141,6.623,0.1,20560
2026-01-28,17,PCK-C-D,795,8.587,1.295,2.118,6.623,0.1,21098
2026-01-28,20,PCK-C-N,511,6.049,0.986,1.965,4.257,0.15,13319
2026-01-28,21,PCK-C-N,568,6.46,0.819,1.721,4.73,0.15,14640
2026-01-28,22,PCK-C-N,568,6.099,0.842,2.059,4.73,0.15,15018
2026-01-28,23,PCK-C-N,568,6.34,1.249,1.41,4.73,0.15,14436
2026-01-28,0,PCK-C-N,284,3.083,0.426,0.991,2.365,0.15,7246
2026-01-28,1,PCK-C-N,568,6.213,1.025,1.762,4.73,0.15,14421
2026-01-28,2,PCK-C-N,568,7.183,1.023,0.794,4.73,0.15,15012
2026-01-28,3,PCK-C-N,568,6.983,1.131,0.886,4.73,0.15,14547
2026-01-28,4,PCK-C-N,568,7.264,0.849,0.887,4.73,0.15,14568
2026-01-28,5,PCK-C-N,568,6.02,0.875,2.105,4.73,0.15,14930
2026-01-28,8,PAK-D-1,1839,13.624,1.774,3.603,12.261,0.1,0
2026-01-28,9,PAK-D-1,2044,14.582,2.523,1.895,13.624,0.1,0
2026-01-28,10,PAK-D-1,2044,13.659,2.535,2.806,13.624,0.1,0
2026-01-28,11,PAK-D-1,2044,14.137,2.069,2.794,13.624,0.1,0
2026-01-28,12,PAK-D-1,1022,7.219,0.963,1.318,6.812,0.1,0
2026-01-28,13,PAK-D-1,2044,13.627,2.015,3.358,13.624,0.1,0
2026-01-28,14,PAK-D-1,2044,13.521,2.266,3.212,13.624,0.1,0
2026-01-28,15,PAK-D-1,2044,13.768,2.079,3.153,13.624,0.1,0
2026-01-28,16,PAK-D-1,2044,14.029,2.632,2.339,13.624,0.1,0
2026-01-28,17,PAK-D-1,2044,13.887,2.22,2.892,13.624,0.1,0
2026-01-28,8,PAK-D-2,1226,9.349,1.463,3.188,8.174,0.25,0
2026-01-28,9,PAK-D-2,1362,10.021,1.516,2.463,9.082,0.25,0
2026-01-28,10,PAK-D-2,1362,10.01,1.427,2.564,9.082,0.25,0
2026-01-28,11,PAK-D-2,1362,9.552,1.808,2.641,9.082,0.25,0
2026-01-28,12,PAK-D-2,681,4.875,0.919,1.206,4.541,0.25,0
2026-01-28,13,PAK-D-2,1362,9.634,1.622,2.744,9.082,0.25,0
2026-01-28,14,PAK-D-2,1362,9.965,1.352,2.684,9.082,0.25,0
2026-01-28,15,PAK-D-2,1362,9.518,1.531,2.95,9.082,0.25,0
2026-01-28,16,PAK-D-2,1362,10.19,1.759,2.051,9.082,0.25,0
2026-01-28,17,PAK-D-2,1362,10.194,1.34,2.466,9.082,0.25,0
2026-01-28,20,PAK-N-1,2044,16.384,2.849,4.766,13.624,0.18,0
2026-01-28,21,PAK-N-1,2271,16.264,3.327,4.409,15.137,0.18,0
2026-01-28,22,PAK-N-1,2271,16.592,3.16,4.248,15.137,0.18,0
2026-01-28,23,PAK-N-1,2271,16.483,2.332,5.185,15.137,0.18,0
2026-01-28,0,PAK-N-1,1135,8.09,1.205,2.705,7.569,0.18,0
2026-01-28,1,PAK-N-1,2271,16.081,2.547,5.372,15.137,0.18,0
2026-01-28,2,PAK-N-1,2271,18.545,2.925,2.53,15.137,0.18,0
2026-01-28,3,PAK-N-1,2271,18.74,2.922,2.338,15.137,0.18,0
2026-01-28,4,PAK-N-1,2271,18.941,2.375,2.684,15.137,0.18,0
2026-01-28,5,PAK-N-1,2271,16.197,2.49,5.313,15.137,0.18,0
2026-01-28,8,SHP-D,2963,7.571,1.247,2.183,7.055,0.1,0
2026-01-28,9,SHP-D,3292,8.385,1.463,1.151,7.839,0.1,0
2026-01-28,10,SHP-D,3292,8.249,1.134,1.617,7.839,0.1,0
2026-01-28,11,SHP-D,3292,8.336,1.46,1.204,7.839,0.1,0
2026-01-28,12,SHP-D,1646,4.182,0.538,0.78,3.919,0.1,0
2026-01-28,13,SHP-D,3292,7.884,1.239,1.877,7.839,0.1,0
2026-01-28,14,SHP-D,3292,7.789,1.285,1.926,7.839,0.1,0
2026-01-28,15,SHP-D,3292,7.795,1.456,1.749,7.839,0.1,0
2026-01-28,16,SHP-D,3292,7.846,1.337,1.817,7.839,0.1,0
2026-01-28,17,SHP-D,3292,8.353,1.131,1.516,7.839,0.1,0
2026-01-28,20,SHP-N,2146,5.753,0.908,2.339,5.109,0.1,0
